model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.353919,0.097972,20.525517,0.007185,0.510586,0.343326,0.157182,0.010077
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.169983,0.097694,20.406080,0.007279,0.481700,0.316074,0.155420,0.010205
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.821456,0.097098,20.263228,0.007144,0.513899,0.347522,0.156358,0.010019
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.534265,0.099568,20.227385,0.007182,0.493454,0.329207,0.154168,0.010079
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.311070,0.095889,20.126667,0.007088,0.500987,0.336607,0.154435,0.009946
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.433819,0.096715,19.974841,0.007222,0.475374,0.313529,0.151725,0.010121
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,49.949149,0.095750,19.810957,0.007065,0.502852,0.339748,0.153185,0.009919
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.483666,0.098148,20.563115,0.007380,0.492804,0.326096,0.156326,0.010382
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.794042,0.099074,20.627221,0.007223,0.516498,0.348018,0.158345,0.010135
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.100659,0.098391,20.131837,0.007258,0.515194,0.352491,0.152516,0.010187
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.708384,0.098327,20.766399,0.007220,0.507508,0.338374,0.158995,0.010138
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.597232,0.096541,20.161297,0.007368,0.484272,0.320506,0.153405,0.010361
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.974355,0.097642,20.236446,0.007226,0.512357,0.346685,0.155537,0.010135
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.154148,0.096463,19.768121,0.007236,0.504427,0.344201,0.150071,0.010154
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.837697,0.096939,20.324047,0.007160,0.497214,0.332097,0.155067,0.010050
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.192432,0.103142,20.804035,0.007230,0.562647,0.389808,0.162703,0.010136
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.060532,0.109284,21.754735,0.007603,0.635594,0.453927,0.171030,0.010638
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,52.913819,0.102517,20.701919,0.007284,0.545060,0.373829,0.161042,0.010190
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.693777,0.108475,21.652654,0.007494,0.674180,0.492759,0.170922,0.010500
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.132911,0.103019,20.781405,0.007229,0.562141,0.389444,0.162562,0.010135
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.060533,0.109284,21.754736,0.007603,0.635594,0.453927,0.171030,0.010638
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,52.854264,0.102425,20.670036,0.007284,0.544623,0.373595,0.160839,0.010189
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.693777,0.108475,21.652655,0.007494,0.674180,0.492759,0.170922,0.010500
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.086906,0.103435,20.616939,0.007197,0.524291,0.356806,0.157379,0.010105
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.640152,0.108834,21.505221,0.007424,0.680670,0.501905,0.168372,0.010393
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,52.357708,0.101490,20.453091,0.007288,0.526956,0.359985,0.156748,0.010222
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.318559,0.111161,21.471592,0.007493,0.671400,0.492347,0.168571,0.010482
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,52.906855,0.103147,20.530097,0.007163,0.522679,0.355818,0.156800,0.010061
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.615437,0.108787,21.494905,0.007423,0.680349,0.501663,0.168296,0.010390
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,52.198541,0.101314,20.353089,0.007256,0.525708,0.359497,0.156031,0.010180
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.291310,0.111111,21.460005,0.007491,0.671117,0.492151,0.168487,0.010479
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.711383,0.099206,20.490955,0.007293,0.514995,0.347730,0.156989,0.010276
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,54.564003,0.105914,21.313827,0.007380,0.656893,0.481400,0.165181,0.010312
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.657988,0.099510,20.350113,0.007274,0.524705,0.357476,0.156994,0.010235
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,53.928293,0.103867,21.305128,0.007316,0.634284,0.458235,0.165835,0.010214
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.400939,0.098829,20.303689,0.007243,0.512492,0.346587,0.155695,0.010210
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,54.440541,0.105756,21.241544,0.007361,0.655798,0.480787,0.164727,0.010284
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.263021,0.098892,20.152239,0.007216,0.521987,0.356097,0.155736,0.010154
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,53.777141,0.103637,21.227228,0.007294,0.633640,0.458174,0.165281,0.010185
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,57.485006,0.108502,23.390017,0.007722,0.621519,0.429473,0.181257,0.010789
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,57.293315,0.107761,23.428388,0.007684,0.619841,0.427181,0.181921,0.010739
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,57.471253,0.108496,23.388676,0.007668,0.619899,0.427934,0.181244,0.010721
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,57.280456,0.107761,23.416376,0.007679,0.619919,0.427200,0.181978,0.010741
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.338800,0.102734,22.010951,0.007538,0.554204,0.375668,0.168004,0.010532
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.121790,0.102570,21.848241,0.007513,0.555223,0.378011,0.166709,0.010502
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.332815,0.103028,21.919098,0.007526,0.554307,0.377030,0.166752,0.010526
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.991089,0.102291,21.804672,0.007496,0.554577,0.377494,0.166607,0.010476
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,57.558687,0.108553,23.446811,0.007730,0.624126,0.431415,0.181908,0.010803
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,57.247743,0.107798,23.379862,0.007643,0.616415,0.424525,0.181200,0.010689
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,57.552580,0.108553,23.445833,0.007705,0.624095,0.431444,0.181883,0.010769
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,57.258100,0.107684,23.427022,0.007629,0.622774,0.429877,0.182232,0.010665
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.418595,0.102927,22.034222,0.007531,0.554346,0.375692,0.168122,0.010532
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.912850,0.101828,21.873330,0.007455,0.549478,0.371710,0.167348,0.010420
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.397588,0.102927,22.008827,0.007553,0.553951,0.375708,0.167687,0.010556
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.946438,0.102302,21.764783,0.007455,0.552976,0.375901,0.166656,0.010419
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,57.494770,0.108558,23.386323,0.007706,0.606060,0.413599,0.181694,0.010768
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,57.224963,0.107557,23.428241,0.007648,0.614373,0.421612,0.182075,0.010687
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,57.440588,0.108388,23.385938,0.007692,0.607052,0.414601,0.181692,0.010759
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,57.130707,0.107558,23.335796,0.007638,0.613786,0.421630,0.181483,0.010673
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.187681,0.102905,21.823958,0.007461,0.537536,0.360591,0.166522,0.010422
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.118145,0.102363,21.911092,0.007491,0.548794,0.370419,0.167898,0.010476
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.466777,0.103340,21.962246,0.007513,0.547756,0.369561,0.167683,0.010512
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.940335,0.102320,21.752669,0.007459,0.549452,0.372632,0.166396,0.010425
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.320675,0.094541,19.663409,0.006474,0.483708,0.329125,0.145540,0.009043
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.582391,0.092949,19.397851,0.006499,0.494024,0.341639,0.143270,0.009116
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.039208,0.093591,19.664080,0.006489,0.481783,0.326458,0.146235,0.009091
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.511140,0.092878,19.361187,0.006433,0.502990,0.351091,0.142911,0.008988
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,48.014260,0.092329,19.025201,0.006452,0.465718,0.316371,0.140344,0.009004
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.538728,0.091064,18.930579,0.006444,0.476468,0.328625,0.138812,0.009031
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.390745,0.090986,18.804752,0.006451,0.460888,0.312723,0.139134,0.009031
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.410718,0.090639,18.940337,0.006394,0.483538,0.336030,0.138577,0.008930
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.055040,0.094351,19.461364,0.006442,0.497884,0.344401,0.144486,0.008997
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.609071,0.093311,19.320326,0.006477,0.488860,0.336718,0.143075,0.009067
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,48.988922,0.093243,19.718167,0.006490,0.484753,0.329962,0.145713,0.009077
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.593407,0.093258,19.338551,0.006387,0.495611,0.343458,0.143230,0.008923
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.631376,0.091919,18.771444,0.006422,0.479668,0.332081,0.138634,0.008953
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.267856,0.090796,18.738904,0.006451,0.471061,0.323896,0.138141,0.009024
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.659424,0.091129,19.026192,0.006473,0.466282,0.317132,0.140102,0.009048
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.291688,0.090864,18.760533,0.006359,0.477256,0.330176,0.138199,0.008881
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.114715,0.093932,19.622929,0.006561,0.490515,0.335185,0.146148,0.009183
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.598285,0.093455,19.271075,0.006454,0.474475,0.322863,0.142585,0.009028
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.064664,0.094000,19.554444,0.006551,0.491973,0.337763,0.145072,0.009139
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.430503,0.092567,19.372075,0.006442,0.477447,0.324931,0.143501,0.009015
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.778372,0.091463,19.028481,0.006556,0.469707,0.319568,0.140969,0.009171
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.348881,0.091318,18.668005,0.006428,0.459213,0.312548,0.137682,0.008983
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.867559,0.091546,19.097116,0.006532,0.469725,0.319874,0.140747,0.009104
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.381474,0.090697,18.893395,0.006395,0.462279,0.313976,0.139360,0.008942
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,46.139256,0.089562,18.037582,0.006165,0.460669,0.318350,0.133687,0.008632
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.533619,0.105564,21.365295,0.007496,0.541499,0.364013,0.166958,0.010527
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,45.958284,0.088584,18.165318,0.006089,0.456593,0.313058,0.134998,0.008538
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,52.801290,0.102464,20.753927,0.006540,0.528884,0.362390,0.157368,0.009127
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,45.877586,0.089123,17.918181,0.006113,0.455163,0.314159,0.132454,0.008549
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.369338,0.105318,21.291188,0.007414,0.537152,0.360774,0.165983,0.010394
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,45.697131,0.088165,18.041163,0.006032,0.451166,0.308959,0.133761,0.008447
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,52.668080,0.102261,20.692974,0.006484,0.524721,0.359133,0.156552,0.009036
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,46.697272,0.091162,18.136901,0.006059,0.460022,0.316980,0.134584,0.008458
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.765168,0.093006,18.602010,0.006306,0.479132,0.329916,0.140361,0.008855
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,46.098784,0.089204,18.127666,0.006049,0.463860,0.321324,0.134064,0.008473
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.039786,0.093422,18.766569,0.006232,0.486400,0.336914,0.140745,0.008741
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,46.406129,0.090670,17.999932,0.006026,0.453819,0.312197,0.133217,0.008405
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.556732,0.092643,18.512415,0.006257,0.474071,0.325991,0.139304,0.008776
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,45.775666,0.088730,17.955433,0.006006,0.458157,0.317266,0.132488,0.008404
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.878221,0.093162,18.694595,0.006175,0.481365,0.332914,0.139802,0.008648
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,46.051141,0.088585,18.250267,0.006127,0.459206,0.315029,0.135592,0.008584
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,46.259392,0.089744,18.093298,0.006214,0.463938,0.319425,0.135809,0.008705
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,46.155958,0.089478,18.085497,0.006136,0.458332,0.315413,0.134331,0.008588
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,46.396552,0.089925,18.173232,0.006229,0.461365,0.316637,0.135993,0.008735
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,45.601633,0.087746,18.058748,0.006095,0.453027,0.310754,0.133741,0.008532
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,46.033478,0.089307,18.008715,0.006164,0.458015,0.314578,0.134814,0.008623
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,45.738772,0.088728,17.899007,0.006108,0.451897,0.310765,0.132592,0.008541
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,46.196878,0.089620,18.073684,0.006187,0.455976,0.312428,0.134881,0.008667
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.883989,0.104010,22.071678,0.008046,0.554917,0.373730,0.169940,0.011247
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.512513,0.105959,22.129696,0.007975,0.569867,0.390511,0.168189,0.011166
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.806777,0.104054,21.971775,0.008094,0.552433,0.372742,0.168362,0.011329
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.540060,0.105539,22.273765,0.008023,0.571892,0.390713,0.169942,0.011237
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,53.494168,0.101782,21.375719,0.007919,0.542858,0.368320,0.163471,0.011067
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.442724,0.102472,21.119869,0.007907,0.533063,0.363628,0.158365,0.011070
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,53.082615,0.101770,20.944977,0.008034,0.529171,0.358632,0.159305,0.011233
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.928542,0.103634,21.259286,0.007895,0.543112,0.370686,0.161381,0.011045
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.100413,0.102833,21.628732,0.008109,0.544057,0.366111,0.166607,0.011339
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.738249,0.104527,21.772025,0.008041,0.553838,0.376541,0.166033,0.011264
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.258184,0.102546,21.882555,0.008060,0.547528,0.367073,0.169177,0.011279
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.864923,0.105001,21.767574,0.007985,0.565582,0.388671,0.165722,0.011189
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.578018,0.100431,20.862775,0.007930,0.518031,0.347790,0.159146,0.011095
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.113953,0.101781,20.983883,0.007979,0.525190,0.354895,0.159124,0.011172
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.634993,0.100504,20.884655,0.007996,0.519538,0.348031,0.160322,0.011185
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.449678,0.102683,21.072394,0.007862,0.544991,0.374761,0.159222,0.011009
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.100858,0.104444,22.151690,0.008079,0.563294,0.381769,0.170203,0.011322
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.740872,0.104631,21.755916,0.007978,0.558534,0.381955,0.165426,0.011153
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.945202,0.104587,21.951902,0.008086,0.563912,0.384053,0.168556,0.011304
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.749577,0.104631,21.756575,0.008019,0.558144,0.381953,0.164978,0.011213
